Date,State,Confirmed,Recovered,Deaths,Vaccinations
2021-08-28,Gujarat,16577,14440,487,26383
2021-08-29,Maharashtra,46438,37409,2118,7674
2021-08-29,Delhi,49564,41271,639,48794
2021-08-29,Uttar Pradesh,3076,2700,131,60208
2021-08-29,Karnataka,33406,31108,586,91661
2021-08-29,Tamil Nadu,24216,18420,1177,95627
2021-08-29,Gujarat,15333,14300,672,38700
2021-08-30,Maharashtra,19047,17805,929,20015
2021-08-30,Delhi,26568,20859,965,26236
2021-08-30,Uttar Pradesh,33615,31074,1494,50704
2021-08-30,Karnataka,43369,40280,1780,52728
2021-08-30,Tamil Nadu,15878,12749,553,23226
2021-08-30,Gujarat,3802,3506,112,97721
2021-08-31,Maharashtra,7105,5473,164,73285
2021-08-31,Delhi,43949,34683,1292,68554
2021-08-31,Uttar Pradesh,3064,2595,71,76152
2021-08-31,Karnataka,8975,7719,187,26387
2021-08-31,Tamil Nadu,16324,15433,235,80096
2021-08-31,Gujarat,48452,36657,1657,32949
2021-09-01,Maharashtra,23821,20388,964,86993
2021-09-01,Delhi,42443,32639,1568,23280
2021-09-01,Uttar Pradesh,40427,37434,1230,82952
2021-09-01,Karnataka,1510,1318,15,96070
2021-09-01,Tamil Nadu,49322,44671,2024,43892
2021-09-01,Gujarat,41605,37839,1407,11109
2021-09-02,Maharashtra,43677,37659,1368,20064
2021-09-02,Delhi,32115,28150,632,49258
2021-09-02,Uttar Pradesh,5470,4912,152,37046
2021-09-02,Karnataka,6441,5665,211,88481
2021-09-02,Tamil Nadu,23233,21317,1125,6130
2021-09-02,Gujarat,15071,13969,642,67408
2021-09-03,Maharashtra,16735,13853,493,24874
2021-09-03,Delhi,43531,38269,2151,27787
2021-09-03,Uttar Pradesh,22705,20571,534,49653
2021-09-03,Karnataka,17482,16215,457,37252
2021-09-03,Tamil Nadu,8796,8161,161,25343
2021-09-03,Gujarat,41153,36642,1228,58106
2021-09-04,Maharashtra,49786,46842,907,36066
2021-09-04,Delhi,34181,27990,1197,50950
2021-09-04,Uttar Pradesh,17225,15980,398,84711
2021-09-04,Karnataka,11051,9767,118,82929
2021-09-04,Tamil Nadu,30190,24763,680,28908
2021-09-04,Gujarat,40311,31971,1079,19012
2021-09-05,Maharashtra,35889,26976,1751,10656
2021-09-05,Delhi,9967,9407,155,56030
2021-09-05,Uttar Pradesh,3271,2497,68,98526
2021-09-05,Karnataka,4665,4109,55,36795
2021-09-05,Tamil Nadu,5270,4882,254,41230
2021-09-05,Gujarat,49242,37971,863,33390
2021-09-06,Maharashtra,9417,8556,150,15872
2021-09-06,Delhi,29695,24192,702,99368
2021-09-06,Uttar Pradesh,18978,14488,683,22338
2021-09-06,Karnataka,4291,3223,51,54393
2021-09-06,Tamil Nadu,29022,27039,552,18368
2021-09-06,Gujarat,48969,41987,904,17197
2021-09-07,Maharashtra,4359,3958,126,63073
2021-09-07,Delhi,8389,7016,168,55302
2021-09-07,Uttar Pradesh,16624,14491,267,77663
2021-09-07,Karnataka,36680,30117,779,37743
2021-09-07,Tamil Nadu,35010,26608,905,41180
2021-09-07,Gujarat,19883,16044,923,60262
2021-09-08,Maharashtra,20929,15964,807,75496
2021-09-08,Delhi,34556,32143,778,23409
2021-09-08,Uttar Pradesh,33635,26973,1078,53951
2021-09-08,Karnataka,9752,7344,418,77035
2021-09-08,Tamil Nadu,22139,19623,700,64954
2021-09-08,Gujarat,30488,26911,1367,43079
2021-09-09,Maharashtra,45220,39210,1785,19718
2021-09-09,Delhi,36597,29134,1454,59818
2021-09-09,Uttar Pradesh,32862,27349,681,51115
2021-09-09,Karnataka,41699,32832,1378,79130
2021-09-09,Tamil Nadu,14418,11160,214,48950
2021-09-09,Gujarat,13835,11462,360,92858
2021-09-10,Maharashtra,11223,8669,369,79385
2021-09-10,Delhi,26656,23729,1264,72519
2021-09-10,Uttar Pradesh,25890,22371,716,45416
2021-09-10,Karnataka,8894,7146,318,48095
2021-09-10,Tamil Nadu,32174,24446,1462,74336
2021-09-10,Gujarat,36246,29491,896,43827
2021-09-11,Maharashtra,43727,41360,968,77651
2021-09-11,Delhi,32107,29944,618,66455
2021-09-11,Uttar Pradesh,37136,27897,1125,73363
2021-09-11,Karnataka,16990,14168,483,67286
2021-09-11,Tamil Nadu,21901,16493,934,91623
2021-09-11,Gujarat,22818,17796,434,60438
2021-09-12,Maharashtra,10457,9664,510,42790
2021-09-12,Delhi,23869,21632,651,87201
2021-09-12,Uttar Pradesh,26600,20677,852,66526
2021-09-12,Karnataka,14149,12536,306,87705
2021-09-12,Tamil Nadu,47632,42216,1142,36016
2021-09-12,Gujarat,4194,3459,87,66134
2021-09-13,Maharashtra,6350,5845,119,64683
2021-09-13,Delhi,46331,41594,855,17342
2021-09-13,Uttar Pradesh,37417,28542,712,13833
2021-09-13,Karnataka,47903,37911,1122,99965
2021-09-13,Tamil Nadu,47647,36442,2367,70875
2021-09-13,Gujarat,33920,29117,1377,89971
2021-09-14,Maharashtra,34194,31162,364,47095
2021-09-14,Delhi,45289,37370,2232,77618
2021-09-14,Uttar Pradesh,26532,21228,350,12593
2021-09-14,Karnataka,10495,8656,218,60476
2021-09-14,Tamil Nadu,31346,26221,900,35804
2021-09-14,Gujarat,11934,10392,145,75766
2021-09-15,Maharashtra,47413,41706,1240,22388
2021-09-15,Delhi,40825,37383,2009,40732
2021-09-15,Uttar Pradesh,42646,33995,990,57776
2021-09-15,Karnataka,20116,15303,453,81620
2021-09-15,Tamil Nadu,45771,39639,1669,28550
2021-09-15,Gujarat,37524,30058,509,45118
2021-09-16,Maharashtra,29602,24724,1415,76455
2021-09-16,Delhi,23277,18652,326,47844
2021-09-16,Uttar Pradesh,10752,9074,115,36478
2021-09-16,Karnataka,27439,22871,851,23302
2021-09-16,Tamil Nadu,1700,1612,37,49713
2021-09-16,Gujarat,4048,3671,88,34778
2021-09-17,Maharashtra,28425,23493,751,63176
2021-09-17,Delhi,13674,12400,501,38053
2021-09-17,Uttar Pradesh,12957,9872,430,10837
2021-09-17,Karnataka,16032,13779,477,79642
2021-09-17,Tamil Nadu,42247,36708,1005,80532
2021-09-17,Gujarat,2178,1882,30,27706
2021-09-18,Maharashtra,43916,33687,1108,43623
2021-09-18,Delhi,18587,17311,239,8975
2021-09-18,Uttar Pradesh,13919,11925,510,80676
2021-09-18,Karnataka,22170,19459,565,51745
2021-09-18,Tamil Nadu,31609,24182,355,50167
2021-09-18,Gujarat,29645,24833,951,63171
2021-09-19,Maharashtra,23560,18976,684,29067
2021-09-19,Delhi,3056,2567,104,57832
2021-09-19,Uttar Pradesh,43771,40411,1996,73650
2021-09-19,Karnataka,14442,10932,295,94432
2021-09-19,Tamil Nadu,29155,27168,1048,41085
2021-09-19,Gujarat,12251,10600,550,59715
2021-09-20,Maharashtra,7123,6258,232,44095
2021-09-20,Delhi,29451,23912,577,90141
2021-09-20,Uttar Pradesh,33256,28928,437,38490
2021-09-20,Karnataka,30767,25056,1000,46043
2021-09-20,Tamil Nadu,22219,17089,368,74854
2021-09-20,Gujarat,12479,10387,497,38193
2021-09-21,Maharashtra,14865,13165,602,64196
2021-09-21,Delhi,24053,19701,636,10015
2021-09-21,Uttar Pradesh,32665,25831,1232,31521
2021-09-21,Karnataka,11731,9220,251,22568
2021-09-21,Tamil Nadu,48411,39122,936,13172
2021-09-21,Gujarat,28358,24326,1183,90997
2021-09-22,Maharashtra,46222,40850,1673,83748
2021-09-22,Delhi,22653,18559,983,29604
2021-09-22,Uttar Pradesh,23135,17827,297,35847
2021-09-22,Karnataka,44774,38799,540,60037
2021-09-22,Tamil Nadu,35433,31912,771,15349
2021-09-22,Gujarat,10543,9479,209,10948
2021-09-23,Maharashtra,15498,13941,401,12660
2021-09-23,Delhi,27245,23274,1276,79874
2021-09-23,Uttar Pradesh,43517,39179,807,33274
2021-09-23,Karnataka,46013,41265,1407,87168
2021-09-23,Tamil Nadu,28144,25172,973,28485
2021-09-23,Gujarat,3860,3540,183,14586
2021-09-24,Maharashtra,25312,19534,1014,90920
2021-09-24,Delhi,48177,38079,2007,44978
2021-09-24,Uttar Pradesh,17433,14735,209,75207
2021-09-24,Karnataka,25133,20440,895,70950
2021-09-24,Tamil Nadu,48861,37747,629,43379
2021-09-24,Gujarat,16231,12362,526,92592
2021-09-25,Maharashtra,42028,39117,1945,96576
2021-09-25,Delhi,47110,44059,2000,77369
2021-09-25,Uttar Pradesh,5752,4969,127,46495
2021-09-25,Karnataka,25930,22349,969,21146
2021-09-25,Tamil Nadu,12201,10942,586,32332
2021-09-25,Gujarat,19330,17073,643,15108
2021-09-26,Maharashtra,4360,3432,199,8625
2021-09-26,Delhi,39237,30144,1569,79693
2021-09-26,Uttar Pradesh,47019,38761,523,62966
2021-09-26,Karnataka,30024,23558,365,48908
2021-09-26,Tamil Nadu,37067,34005,924,20993
2021-09-26,Gujarat,15620,12381,359,50852
2021-09-27,Maharashtra,6027,5268,161,14012
2021-09-27,Delhi,26823,24203,853,30099
2021-09-27,Uttar Pradesh,36891,34568,810,15977
2021-09-27,Karnataka,27694,24019,956,25501
2021-09-27,Tamil Nadu,13453,11012,238,50489
2021-09-27,Gujarat,28381,25444,980,45950
2021-09-28,Maharashtra,9916,7724,147,97564
2021-09-28,Delhi,21243,15932,227,24984
2021-09-28,Uttar Pradesh,1050,933,28,18105
2021-09-28,Karnataka,38499,32886,1889,70029
2021-09-28,Tamil Nadu,39516,34384,1171,40788
2021-09-28,Gujarat,25437,23268,743,69198
2021-09-29,Maharashtra,9066,7242,246,83352
2021-09-29,Delhi,22164,19921,899,78653
2021-09-29,Uttar Pradesh,48318,41966,2215,99330
2021-09-29,Karnataka,11293,9537,451,50612
2021-09-29,Tamil Nadu,13401,10320,346,34372
2021-09-29,Gujarat,43276,41076,741,13109
2021-09-30,Maharashtra,24758,20431,445,74001
2021-09-30,Delhi,26622,21103,576,7600
2021-09-30,Uttar Pradesh,6518,5143,264,21689
2021-09-30,Karnataka,16923,13963,244,65012
2021-09-30,Tamil Nadu,4538,3742,121,64315
2021-09-30,Gujarat,25642,20324,962,17442
2021-10-01,Maharashtra,27290,22969,843,24504
2021-10-01,Delhi,31162,26207,498,92087
2021-10-01,Uttar Pradesh,14383,11588,686,32444
2021-10-01,Karnataka,25734,19732,789,98280
2021-10-01,Tamil Nadu,19682,16378,887,83082
2021-10-01,Gujarat,3154,2576,57,10902
2021-10-02,Maharashtra,2222,1944,63,74110
2021-10-02,Delhi,37497,30629,1814,45244
2021-10-02,Uttar Pradesh,18945,15726,584,95388
2021-10-02,Karnataka,31684,24895,1058,58494
2021-10-02,Tamil Nadu,46037,35096,1485,35041
2021-10-02,Gujarat,11715,11031,320,42075
2021-10-03,Maharashtra,22134,17940,483,50153
2021-10-03,Delhi,3413,2937,100,73993
2021-10-03,Uttar Pradesh,9464,7256,223,52553
2021-10-03,Karnataka,45349,41119,1650,43345
2021-10-03,Tamil Nadu,5081,3980,249,48739
2021-10-03,Gujarat,48738,37595,1450,26883
2021-10-04,Maharashtra,34282,31795,357,23212
2021-10-04,Delhi,29174,23464,337,56319
2021-10-04,Uttar Pradesh,47728,44042,1615,10943
2021-10-04,Karnataka,15569,14208,645,38971
2021-10-04,Tamil Nadu,43351,40902,2160,65616
2021-10-04,Gujarat,46885,37451,2042,25114
2021-10-05,Maharashtra,20050,15261,606,49846
2021-10-05,Delhi,21396,16960,578,43973
2021-10-05,Uttar Pradesh,24574,21444,639,67167
2021-10-05,Karnataka,48150,42198,2023,68576
2021-10-05,Tamil Nadu,22677,20715,710,48185
2021-10-05,Gujarat,12258,10806,474,24514
2021-10-06,Maharashtra,21917,16722,683,30061
2021-10-06,Delhi,10947,9754,458,24352
2021-10-06,Uttar Pradesh,24653,19508,355,76988
2021-10-06,Karnataka,38921,30871,1766,52738
2021-10-06,Tamil Nadu,3787,2863,55,7155
2021-10-06,Gujarat,8019,6725,118,31190
2021-10-07,Maharashtra,41375,37038,1356,91117
2021-10-07,Delhi,49974,37515,554,84455
2021-10-07,Uttar Pradesh,39180,30947,487,63973
2021-10-07,Karnataka,26602,25117,1206,26760
2021-10-07,Tamil Nadu,3920,3666,166,42083
2021-10-07,Gujarat,46228,41328,759,24192
2021-10-08,Maharashtra,4331,3394,169,42586
2021-10-08,Delhi,36030,27694,1687,57494
2021-10-08,Uttar Pradesh,23437,19244,1077,99520
2021-10-08,Karnataka,37942,30813,1560,28386
2021-10-08,Tamil Nadu,35813,27659,1676,29832
2021-10-08,Gujarat,13321,10404,151,21035
2021-10-09,Maharashtra,7732,6544,254,99961
2021-10-09,Delhi,47658,44776,1179,89217
2021-10-09,Uttar Pradesh,15781,14010,776,86738
2021-10-09,Karnataka,20928,16369,361,80918
2021-10-09,Tamil Nadu,6151,5397,243,91284
2021-10-09,Gujarat,20691,19486,735,9370
2021-10-10,Maharashtra,5838,5009,155,48199
2021-10-10,Delhi,12556,10878,560,68594
2021-10-10,Uttar Pradesh,31566,27938,1008,10717
2021-10-10,Karnataka,13282,10067,239,21289
2021-10-10,Tamil Nadu,25406,20348,563,87048
2021-10-10,Gujarat,29927,24962,417,20198
2021-10-11,Maharashtra,8622,7628,271,99003
2021-10-11,Delhi,35961,31533,1550,89054
2021-10-11,Uttar Pradesh,27547,26036,679,56431
2021-10-11,Karnataka,26476,24685,449,53216
2021-10-11,Tamil Nadu,26041,20313,946,93636
2021-10-11,Gujarat,7654,6605,177,17693
2021-10-12,Maharashtra,10241,8441,391,14275
2021-10-12,Delhi,46606,37248,1542,29437
2021-10-12,Uttar Pradesh,40727,31895,658,19999
2021-10-12,Karnataka,7376,6065,251,96269
2021-10-12,Tamil Nadu,13458,11120,407,44316
2021-10-12,Gujarat,4024,3444,182,49985
2021-10-13,Maharashtra,7587,5842,158,39094
2021-10-13,Delhi,10217,8998,445,55822
2021-10-13,Uttar Pradesh,14003,11037,619,88197
2021-10-13,Karnataka,17782,14392,763,44042
2021-10-13,Tamil Nadu,23065,21768,871,87864
2021-10-13,Gujarat,44739,35818,2193,61922
2021-10-14,Maharashtra,18580,14410,747,12084
2021-10-14,Delhi,13455,12721,162,81355
2021-10-14,Uttar Pradesh,12969,11864,527,41668
2021-10-14,Karnataka,12945,11872,138,89166
2021-10-14,Tamil Nadu,42036,31796,497,9601
2021-10-14,Gujarat,13930,10692,406,56337
2021-10-15,Maharashtra,41204,35574,735,45854
2021-10-15,Delhi,37450,35071,594,66794
2021-10-15,Uttar Pradesh,44585,41565,1340,64261
2021-10-15,Karnataka,35022,27462,1564,92191
2021-10-15,Tamil Nadu,11006,10290,483,55393
2021-10-15,Gujarat,4143,3615,109,97062
2021-10-16,Maharashtra,29896,28371,1420,44916
2021-10-16,Delhi,8551,6816,243,72782
2021-10-16,Uttar Pradesh,40421,35947,1276,78185
2021-10-16,Karnataka,42209,36812,1630,34424
2021-10-16,Tamil Nadu,42559,34156,502,52972
2021-10-16,Gujarat,10950,8394,154,71778
2021-10-17,Maharashtra,38097,32612,783,97174
2021-10-17,Delhi,37163,33100,816,13039
2021-10-17,Uttar Pradesh,9198,7276,292,94535
2021-10-17,Karnataka,4436,3803,205,80355
2021-10-17,Tamil Nadu,49233,43746,1540,13906
2021-10-17,Gujarat,10868,8992,474,38149
2021-10-18,Maharashtra,49055,40592,1720,64204
2021-10-18,Delhi,27667,21784,665,10704
2021-10-18,Uttar Pradesh,2776,2563,130,36236
2021-10-18,Karnataka,2244,1713,60,60333
2021-10-18,Tamil Nadu,28277,26630,1230,94893
2021-10-18,Gujarat,28071,23281,1203,96200
2021-10-19,Maharashtra,1792,1457,87,89610
2021-10-19,Delhi,8874,6985,90,88568
2021-10-19,Uttar Pradesh,31885,25867,957,53110
2021-10-19,Karnataka,44878,38522,843,69874
2021-10-19,Tamil Nadu,7710,7177,103,14754
2021-10-19,Gujarat,26688,24523,941,22545
2021-10-20,Maharashtra,18413,15600,338,38746
2021-10-20,Delhi,9709,8912,237,33756
2021-10-20,Uttar Pradesh,12145,9123,309,16447
2021-10-20,Karnataka,22033,17006,458,26637
2021-10-20,Tamil Nadu,39196,32786,1689,28560
2021-10-20,Gujarat,4034,3570,190,90488
2021-10-21,Maharashtra,12408,11027,608,66104
2021-10-21,Delhi,21936,18773,228,44952
2021-10-21,Uttar Pradesh,22863,18698,627,32260
2021-10-21,Karnataka,33879,26229,708,85262
2021-10-21,Tamil Nadu,28015,23484,659,97526
2021-10-21,Gujarat,11321,8969,233,57955
2021-10-22,Maharashtra,35294,28918,404,58619
2021-10-22,Delhi,45296,40737,1042,40779
2021-10-22,Uttar Pradesh,37894,30303,1416,46770
2021-10-22,Karnataka,23300,20005,1152,45285
2021-10-22,Tamil Nadu,2019,1773,98,25270
2021-10-22,Gujarat,23615,19688,1039,77265
2021-10-23,Maharashtra,40729,36174,1093,54948
2021-10-23,Delhi,35725,32306,449,9441
2021-10-23,Uttar Pradesh,46779,37285,1510,46997
2021-10-23,Karnataka,21615,20011,565,47738
2021-10-23,Tamil Nadu,46760,37262,1463,95855
2021-10-23,Gujarat,17130,14729,172,15728
2021-10-24,Maharashtra,41316,38519,1040,62935
2021-10-24,Delhi,22545,17327,691,39103
2021-10-24,Uttar Pradesh,6413,5497,278,43062
2021-10-24,Karnataka,43805,38406,1386,88905
2021-10-24,Tamil Nadu,28868,27031,880,21636
2021-10-24,Gujarat,33383,30027,487,81864
2021-10-25,Maharashtra,4389,3378,119,79888
2021-10-25,Delhi,11486,9619,451,41527
2021-10-25,Uttar Pradesh,6112,4926,225,40545
2021-10-25,Karnataka,32740,26830,758,65482
2021-10-25,Tamil Nadu,14562,11783,335,49885
2021-10-25,Gujarat,6710,5944,242,92440
2021-10-26,Maharashtra,25256,21046,1004,92351
2021-10-26,Delhi,16196,15131,360,7506
2021-10-26,Uttar Pradesh,33584,25485,750,65587
2021-10-26,Karnataka,39247,32859,1240,64231
2021-10-26,Tamil Nadu,22552,18856,678,26661
2021-10-26,Gujarat,42025,33711,1879,70843
2021-10-27,Maharashtra,4742,3681,175,29198
2021-10-27,Delhi,8735,7584,167,84833
2021-10-27,Uttar Pradesh,9036,7510,405,42443
2021-10-27,Karnataka,2663,2328,44,20077
2021-10-27,Tamil Nadu,40911,35823,1372,24897
2021-10-27,Gujarat,38377,28917,1334,62320
2021-10-28,Maharashtra,8056,6330,342,19234
2021-10-28,Delhi,10636,8691,331,21447
2021-10-28,Uttar Pradesh,21329,16335,634,90008
2021-10-28,Karnataka,17524,15271,305,10364
2021-10-28,Tamil Nadu,1449,1105,33,5869
2021-10-28,Gujarat,39847,36969,486,41370
2021-10-29,Maharashtra,42352,36411,1238,67758
2021-10-29,Delhi,20337,16923,430,62371
2021-10-29,Uttar Pradesh,17771,15769,504,47987
2021-10-29,Karnataka,43488,38652,1770,16301
2021-10-29,Tamil Nadu,10515,8631,505,55457
2021-10-29,Gujarat,48853,44336,1855,27836
2021-10-30,Maharashtra,25837,19746,1008,27778
2021-10-30,Delhi,44130,39295,1283,44412
2021-10-30,Uttar Pradesh,5782,4666,226,74434
2021-10-30,Karnataka,18219,16268,462,83059
2021-10-30,Tamil Nadu,38081,30559,881,94831
2021-10-30,Gujarat,12864,11970,270,92508
2021-10-31,Maharashtra,26493,20941,676,41775
2021-10-31,Delhi,21373,19686,586,81497
2021-10-31,Uttar Pradesh,18705,14803,469,12101
2021-10-31,Karnataka,5743,5327,146,64534
2021-10-31,Tamil Nadu,42908,37738,435,12163
2021-10-31,Gujarat,3470,2945,120,41881
2021-11-01,Maharashtra,14414,12843,457,26383
2021-11-01,Delhi,14042,10608,176,64630
2021-11-01,Uttar Pradesh,4405,3587,105,53017
2021-11-01,Karnataka,31945,26805,385,44585
2021-11-01,Tamil Nadu,39911,31174,1350,10272
2021-11-01,Gujarat,45134,37343,1360,86560
2021-11-02,Maharashtra,32899,29187,893,63434
2021-11-02,Delhi,2607,1973,128,32973
2021-11-02,Uttar Pradesh,24117,20883,348,12645
2021-11-02,Karnataka,43238,34844,849,31578
2021-11-02,Tamil Nadu,47408,43673,791,14278
2021-11-02,Gujarat,34539,28500,1627,27097
2021-11-03,Maharashtra,9167,7555,351,22601
2021-11-03,Delhi,27807,24505,460,52427
2021-11-03,Uttar Pradesh,7303,5654,344,91298
2021-11-03,Karnataka,24611,20095,829,82521
2021-11-03,Tamil Nadu,29707,27899,1185,60188
2021-11-03,Gujarat,35710,27113,1142,54249
2021-11-04,Maharashtra,35247,32975,715,10443
2021-11-04,Delhi,1079,861,16,47732
2021-11-04,Uttar Pradesh,14768,13147,219,40391
2021-11-04,Karnataka,35171,28613,1746,95153
2021-11-04,Tamil Nadu,38748,32630,777,25881
2021-11-04,Gujarat,22614,18685,463,13697
2021-11-05,Maharashtra,22624,18180,274,70792
2021-11-05,Delhi,35488,28171,1318,12076
2021-11-05,Uttar Pradesh,2071,1782,91,46410
2021-11-05,Karnataka,34665,28404,1092,46041
2021-11-05,Tamil Nadu,39549,36012,1027,48167
2021-11-05,Gujarat,27578,21184,843,15707
2021-11-06,Maharashtra,41856,34375,1424,77043
2021-11-06,Delhi,33586,30657,1617,52287
2021-11-06,Uttar Pradesh,25511,23996,1122,97662
2021-11-06,Karnataka,30466,24589,1101,81475
2021-11-06,Tamil Nadu,9826,8533,137,24195
2021-11-06,Gujarat,46413,41049,749,80246
2021-11-07,Maharashtra,42581,33675,1731,80265
2021-11-07,Delhi,49448,41093,2285,28279
2021-11-07,Uttar Pradesh,27570,20835,1278,40133
2021-11-07,Karnataka,14195,13259,641,73264
2021-11-07,Tamil Nadu,49245,43664,1686,96228
2021-11-07,Gujarat,20977,19673,366,30575
2021-11-08,Maharashtra,15727,13281,466,11846
2021-11-08,Delhi,41352,32237,1039,68874
2021-11-08,Uttar Pradesh,33125,26357,891,15895
2021-11-08,Karnataka,39071,36246,900,62300
2021-11-08,Tamil Nadu,9444,8493,135,8760
2021-11-08,Gujarat,37884,28547,429,59504
2021-11-09,Maharashtra,44130,40630,1480,97057
2021-11-09,Delhi,48750,40539,1457,18079
2021-11-09,Uttar Pradesh,7895,7298,210,17552
2021-11-09,Karnataka,28394,21420,1347,17247
2021-11-09,Tamil Nadu,18603,17107,745,61521
2021-11-09,Gujarat,3922,3422,147,50724
2021-11-10,Maharashtra,29140,24627,1043,47730
2021-11-10,Delhi,20667,18161,713,87945
2021-11-10,Uttar Pradesh,10963,9631,337,20437
2021-11-10,Karnataka,17855,14996,351,66897
2021-11-10,Tamil Nadu,14487,12576,708,6979
2021-11-10,Gujarat,22305,17628,285,38770
2021-11-11,Maharashtra,10734,8586,368,32881
2021-11-11,Delhi,32177,29772,892,41680
2021-11-11,Uttar Pradesh,18916,17004,762,18510
2021-11-11,Karnataka,25966,24148,1221,76153
2021-11-11,Tamil Nadu,2195,1916,33,63860
2021-11-11,Gujarat,9077,7630,205,47642
2021-11-12,Maharashtra,34062,29036,1416,11678
2021-11-12,Delhi,33121,28637,1634,21494
2021-11-12,Uttar Pradesh,42543,38666,1260,51235
2021-11-12,Karnataka,2648,2390,44,21489
2021-11-12,Tamil Nadu,12745,9777,610,32312
2021-11-12,Gujarat,38124,30319,578,83643
2021-11-13,Maharashtra,5074,4527,201,69042
2021-11-13,Delhi,41389,34971,596,36957
2021-11-13,Uttar Pradesh,13872,11775,658,24693
2021-11-13,Karnataka,33627,27312,755,7106
2021-11-13,Tamil Nadu,14669,11931,271,73019
2021-11-13,Gujarat,28482,21843,814,15015
2021-11-14,Maharashtra,17628,14002,331,85596
2021-11-14,Delhi,28437,23697,533,84789
2021-11-14,Uttar Pradesh,12565,9956,296,79300
2021-11-14,Karnataka,1178,942,21,89268
2021-11-14,Tamil Nadu,3421,3188,147,33317
2021-11-14,Gujarat,2217,1953,91,18580
2021-11-15,Maharashtra,49608,46516,1762,76347
2021-11-15,Delhi,9619,8519,377,74585
2021-11-15,Uttar Pradesh,42057,33871,839,75912
2021-11-15,Karnataka,1042,821,34,43653
2021-11-15,Tamil Nadu,29859,27293,518,75780
2021-11-15,Gujarat,35902,33659,562,21119
2021-11-16,Maharashtra,31569,26771,425,38063
2021-11-16,Delhi,34181,30822,602,11668
2021-11-16,Uttar Pradesh,16344,14919,665,62995
